ageraw,rs,age
59,0,59
59,0,59
59,0,59
59,0,59
59.37434634,1,59
58.65303217,1,59
58.56301164,1,59
58.761013,1,59
58.5519781,1,59
59.27470226,1,59
59.04774812,1,59
59.1310883,1,59
59.10798084,1,59
59.25002053,1,59
58.50277892,1,59
58.62830938,1,59
59,1,59
59.15726215,1,59
58.761013,1,59
59.03123888,1,59
58.66937714,1,59
58.82510609,1,59
59.25549624,1,59
59,1,59
58.92221766,1,59
59.42603696,1,59
59.33340178,1,59
58.98631075,1,59
59.02190281,1,59
58.65722108,1,59
58.96594114,1,59
59.11611225,1,59
59.0109514,1,59
59.31025325,1,59
58.86190281,1,59
58.97535934,1,59
59.33875428,1,59
59.29494867,1,59
59.22691307,1,59
59,1,59
59,1,59
59,1,59
59,1,59
59,1,59
59,1,59
59,1,59
59,1,59
59,1,59
59,1,59
59,1,59
59.27731691,1,59
59.18584531,1,59
59.00821355,1,59
59.37173169,1,59
58.8919781,1,59
58.53011636,1,59
58.54770705,1,59
59.00821355,1,59
58.74724162,1,59
59.14477755,1,59
58.50825462,1,59
58.52733744,1,59
59.40027379,1,59
58.51646817,1,59
58.81689254,1,59
59,1,59
59,1,59
59,1,59
58.73238877,2,59
58.91947981,2,59
59.07786448,2,59
58.62436687,2,59
58.65568789,2,59
59.47967146,2,59
58.89629021,2,59
59.34970568,2,59
58.91943874,2,59
59.3020397,2,59
59.03285421,2,59
59.44125941,2,59
59,2,59
58.82784394,2,59
58.54932238,2,59
59,2,59
59.15512663,2,59
58.54505133,2,59
58.66124572,2,59
58.65842574,2,59
59,2,59
59,2,59
59,2,59
59.42765229,2,59
58.55326489,2,59
59.0109514,2,59
59.24180698,2,59
58.96320329,2,59
58.81423682,2,59
58.6025462,2,59
59,2,59
59.40019165,3,59
59.00668036,3,59
59.41114305,3,59
59.0109514,3,59
59.30324435,3,59
58.90844627,3,59
59.44134155,3,59
59.40019165,3,59
59.39077344,3,59
58.94250513,3,59
58.74064339,3,59
59.02190281,3,59
59.06691307,3,59
59,3,59
59,3,59
59,3,59
59,3,59
58.897577,3,59
59.42765229,3,59
59.37837098,3,59
58.67211499,3,59
59.27192334,3,59
58.58334018,3,59
58.58056126,3,59
58.93034908,3,59
58.68314853,3,59
59,3,59
59,3,59
59,3,59
59.08060233,4,59
59.22264203,4,59
59.12988364,4,59
58.85256674,4,59
58.88928131,4,59
58.95893224,4,59
59.23906913,4,59
58.97262149,4,59
58.86190281,4,59
58.73902806,4,59
59.26757016,4,59
59,4,59
59,4,59
59,4,59
59,4,59
59,4,59
58.83605749,4,59
59.2786037,4,59
59,4,59
59,4,59
58.59425051,5,59
58.65021218,5,59
58.81141684,5,59
58.95345654,5,59
59,5,59
58.93976728,5,59
58.71164956,5,59
59.48087611,5,59
59.13374401,5,59
59,5,59
59.03559206,6,59
59.21322382,6,59
58.92761123,6,59
59,6,59
58.88928131,6,59
59,6,59
59.2608898,8,59
58.51373032,9,59
58.55326489,14,59
59.8509514,0,60
60.48900753,0,60
60.49722108,0,60
60,0,60
60,0,60
60.2554141,0,60
60.36621492,0,60
59.93702943,0,60
59.82510609,0,60
59.56695414,0,60
59.70069815,0,60
59.76640657,0,60
60.27039014,0,60
60.09976728,0,60
60.48900753,0,60
60.29221081,0,60
60.12988364,0,60
59.51364819,0,60
60,0,60
60,0,60
60,0,60
60.11192334,0,60
60,0,60
59.66390144,1,60
59.86073922,1,60
60.15572895,1,60
60,1,60
60.03832991,1,60
59.54106776,1,60
60.18858316,1,60
59.94677618,1,60
60.00668036,1,60
60.15021218,1,60
60.43030801,1,60
59.89483915,1,60
60.01916496,1,60
60.44947296,1,60
60,1,60
60,1,60
60.32941821,1,60
60.35244353,1,60
59.96714579,1,60
59.99726215,1,60
60.23077344,1,60
60.01916496,1,60
59.99726215,1,60
59.60528405,1,60
59.97963039,1,60
59.62291581,1,60
60,1,60
60,1,60
60,1,60
60,1,60
60,1,60
60,1,60
60,1,60
60,1,60
60,1,60
60,1,60
59.80473648,1,60
60.18704997,1,60
59.50004107,1,60
59.5684052,1,60
60.17763176,1,60
59.71322382,1,60
60.08060233,1,60
60,1,60
60,1,60
59.65995893,1,60
60.29494867,2,60
59.75823409,2,60
59.81141684,2,60
59.95071869,2,60
60.18858316,2,60
59.58885695,2,60
59.59433265,2,60
59.68306639,2,60
59.80867899,2,60
60.10097194,2,60
60.37716632,2,60
60,2,60
59.78283368,2,60
60.02464066,2,60
60.20347707,2,60
59.56421629,2,60
59.55326489,2,60
59.91392197,2,60
59.92329911,2,60
60,2,60
60.21048597,2,60
60.35244353,2,60
60.10524298,2,60
60,2,60
60,2,60
60,2,60
60,2,60
60,2,60
60,2,60
60,2,60
60,2,60
60.41935661,2,60
59.56969199,2,60
60.09976728,2,60
60.40848734,2,60
59.64361396,2,60
60.11619439,2,60
60.08607803,2,60
60,2,60
60,2,60
60,2,60
59.86617385,2,60
59.81971253,3,60
59.53563313,3,60
60.21438741,3,60
59.77188227,3,60
59.88928131,3,60
59.65842574,3,60
60.34970568,3,60
59.58064339,3,60
60.17763176,3,60
59.82236824,3,60
59.92213552,3,60
59.72807666,3,60
60.16668036,3,60
59.66663929,3,60
60,3,60
60.35638604,3,60
60.40848734,3,60
60,3,60
60,3,60
60,3,60
60.46436687,3,60
59.73081451,3,60
60,3,60
60.10524298,4,60
60,4,60
60.27192334,4,60
60.12440794,4,60
59.6940178,4,60
60.42757016,4,60
59.70231348,4,60
60.18302533,4,60
60.01763176,4,60
60,4,60
60,4,60
60,4,60
60,4,60
60.15838467,4,60
60.06965092,5,60
59.70778919,5,60
60.32514716,5,60
59.87164956,5,60
60.31685147,5,60
60,5,60
60.17215606,5,60
59.81568789,5,60
60.39753593,6,60
60.07238877,6,60
60.09976728,6,60
60,7,60
60,7,60
59.83613963,7,60
59.65577002,8,60
59.68306639,8,60
59.50004107,8,60
60,8,60
59.61075975,10,60
61,0,61
60.84269678,0,61
61.30324435,0,61
60.81149897,0,61
60.64208077,0,61
60.91939767,0,61
61,0,61
61.48245038,0,61
61,0,61
60.90844627,0,61
60.74334018,0,61
61.02190281,0,61
60.65021218,0,61
61,0,61
61,0,61
61.23786448,0,61
60.703436,0,61
61,0,61
60.50543463,1,61
60.7391102,1,61
60.52306639,1,61
61.34431211,1,61
61.16394251,1,61
61.21990418,1,61
61.22417522,1,61
61.20501027,1,61
61,1,61
61.1584668,1,61
60.62444901,1,61
61.20774812,1,61
60.65577002,1,61
60.80481862,1,61
60.63652293,1,61
60.91665982,1,61
60.62436687,1,61
60.61889117,1,61
60.7336345,1,61
61.25549624,1,61
61.38255989,1,61
61.18858316,1,61
60.92491444,1,61
61.35526352,1,61
60.8579603,1,61
60.79772758,1,61
60.82784394,1,61
60.97963039,1,61
60.88380561,1,61
61.20501027,1,61
61.25002053,1,61
61.25002053,1,61
61,1,61
61,1,61
61,1,61
61,1,61
61,1,61
61,1,61
61,1,61
61,1,61
61,1,61
60.5559206,1,61
60.69409993,1,61
61.06417522,1,61
60.52459959,1,61
61,1,61
61.41670089,1,61
61.11466119,1,61
60.65850787,1,61
60.71318275,1,61
61.43578371,1,61
61.41114305,2,61
60.54505133,2,61
60.97262149,2,61
61.10250513,2,61
60.89475702,2,61
61.18588638,2,61
60.81971253,2,61
60.67211499,2,61
60.66663929,2,61
60.53015743,2,61
61.26918549,2,61
60.80054757,2,61
60.88533881,2,61
60.66937714,2,61
60.8454757,2,61
61.07665982,2,61
60.88928131,2,61
61,2,61
61,2,61
61,2,61
61,2,61
61,2,61
61.26097194,2,61
60.95619439,2,61
60.82784394,2,61
61.46042437,2,61
60.63934292,2,61
61.18036961,2,61
61,2,61
61,2,61
60.7445859,2,61
61,2,61
60.90570842,3,61
61.37015743,3,61
61.35800137,3,61
61.09429158,3,61
61.02464066,3,61
61.23077344,3,61
60.68580424,3,61
61.25002053,3,61
60.82784394,3,61
61.39906913,3,61
61.4495551,3,61
61.41396304,3,61
61.44246407,3,61
61,3,61
61,3,61
61,3,61
61.21169062,3,61
61,3,61
61.30590007,3,61
60.71986311,3,61
61,3,61
61,3,61
60.65021218,4,61
60.52741958,4,61
60.97141684,4,61
60.84974675,4,61
61.06417522,4,61
60.79378508,4,61
60.53683778,4,61
60.76914442,4,61
61.10798084,4,61
61.16668036,4,61
61,4,61
61,4,61
61,4,61
61.07786448,4,61
61.28835044,4,61
60.62557153,4,61
61.03285421,4,61
61.08607803,4,61
61,4,61
61,4,61
61.31145791,5,61
61.0164271,5,61
61.49722108,5,61
61.44681725,5,61
60.50817248,5,61
61,5,61
61.26362765,5,61
61.36065708,5,61
61.23077344,5,61
60.67219713,5,61
60.88106776,6,61
60.64079398,6,61
61.45897331,6,61
61.35646817,6,61
61.04501027,6,61
60.80867899,6,61
60.65021218,6,61
60.75819302,6,61
60.65029432,6,61
60.75279945,6,61
60.6413963,7,61
60.8415332,7,61
60.8454757,8,61
61.12167009,8,61
62.0054757,0,62
62.49340178,0,62
62,0,62
62,0,62
62,0,62
61.65295003,0,62
61.88260096,0,62
62.33062286,0,62
62.33883641,0,62
62.18310746,0,62
62.33054073,0,62
61.69679671,0,62
61.95893224,0,62
62.40184805,0,62
62.37160849,0,62
61.76914442,0,62
62.2950308,0,62
62,0,62
62.10250513,0,62
62.20227242,0,62
62,0,62
61.71986311,1,62
62.35256674,1,62
62.42765229,1,62
61.863436,1,62
61.76370979,1,62
62.40566735,1,62
61.66390144,1,62
62.16668036,1,62
62.47419576,1,62
62.15718001,1,62
62.00821355,1,62
61.91665982,1,62
61.65303217,1,62
61.63104723,1,62
61.9835729,1,62
62.42483231,1,62
62.33336071,1,62
61.51912389,1,62
61.70223135,1,62
62.38110883,1,62
61.57508556,1,62
62,1,62
61.76366872,1,62
62.02464066,1,62
62.16941821,1,62
62.05596167,1,62
62.22537988,1,62
62.4029295,1,62
61.54770705,1,62
62,1,62
62.39475702,1,62
62,1,62
62,1,62
62,1,62
62,1,62
62,1,62
62,1,62
62,1,62
62,1,62
62,1,62
62,1,62
62,1,62
62,1,62
62,1,62
62,1,62
62.17207392,1,62
62,1,62
62.01368925,1,62
62.00273785,1,62
61.50551677,1,62
62.22264203,1,62
62.40566735,1,62
62,1,62
62,1,62
62.27466119,1,62
61.50551677,1,62
62,1,62
62.01215606,1,62
62,1,62
62,1,62
62.39637235,2,62
61.81415469,2,62
62.05749487,2,62
61.91939767,2,62
62.12988364,2,62
62.24180698,2,62
62.00821355,2,62
61.63378508,2,62
61.56421629,2,62
62.41392197,2,62
61.78130048,2,62
61.66937714,2,62
61.52733744,2,62
62,2,62
62,2,62
62,2,62
62,2,62
62,2,62
62,2,62
62,2,62
62.38924025,2,62
62,2,62
62,2,62
62,2,62
61.82510609,2,62
62.23238877,2,62
61.87285421,2,62
61.92487337,2,62
62.18584531,2,62
62,2,62
62.12988364,2,62
62,2,62
62.44246407,3,62
61.73786448,3,62
61.56695414,3,62
61.63378508,3,62
61.69522245,3,62
61.67485284,3,62
61.76914442,3,62
62.05749487,3,62
61.53281314,3,62
61.5504449,3,62
61.94138261,3,62
62.12714579,3,62
61.57508556,3,62
62.21869952,3,62
61.96714579,3,62
62.33062286,3,62
61.59433265,3,62
61.79652293,3,62
62,3,62
62,3,62
62,3,62
62,3,62
62,3,62
61.92213552,3,62
62.16394251,3,62
62.18149213,3,62
61.90844627,3,62
62,3,62
62,3,62
62.49174538,4,62
62.47531828,4,62
62.11192334,4,62
62.23085558,4,62
61.57790554,4,62
62.33601643,4,62
62.11611225,4,62
62.05201916,4,62
61.96320329,4,62
61.52186174,4,62
61.72807666,4,62
62.17489391,4,62
62.35252567,4,62
62.18431211,5,62
61.93976728,5,62
61.95893224,5,62
61.93308693,5,62
61.66116359,5,62
62.01916496,5,62
62.18036961,5,62
62,5,62
62,5,62
62.20501027,5,62
62.06143737,6,62
62.29776865,6,62
61.66124572,6,62
61.98083504,6,62
62.04380561,6,62
62,6,62
62.31137577,6,62
61.93582478,6,62
61.50825462,6,62
62,7,62
62.19518138,7,62
61.703436,8,62
61.63258042,9,62
62.19679671,9,62
63.40172485,0,63
62.79225188,0,63
62.50398357,0,63
63,0,63
62.95071869,0,63
62.94524298,0,63
63.32514716,0,63
62.77308693,0,63
62.56969199,0,63
63.48900753,0,63
62.63934292,0,63
62.75819302,0,63
62.90023272,0,63
63,0,63
62.7089117,0,63
63.31145791,0,63
63.28681725,0,63
63,0,63
63.30208077,1,63
62.89475702,1,63
63.25002053,1,63
63.44685832,1,63
62.87986311,1,63
62.9605065,1,63
62.97809719,1,63
62.84709103,1,63
62.53127995,1,63
62.95498973,1,63
63.11466119,1,63
63.08607803,1,63
62.50825462,1,63
62.50825462,1,63
63,1,63
62.81689254,1,63
63.4440794,1,63
63,1,63
62.83887748,1,63
62.95619439,1,63
62.53837098,1,63
62.7555373,1,63
63.29221081,1,63
63.48087611,1,63
63.23238877,1,63
62.97262149,1,63
63.25267625,1,63
62.61889117,1,63
62.94951403,1,63
63,1,63
63,1,63
62.65842574,1,63
63.08607803,1,63
62.67759069,1,63
63.40566735,1,63
62.54384668,1,63
62.54932238,1,63
63.04501027,1,63
63,1,63
63.28005476,1,63
62.81021218,1,63
63,1,63
62.5109514,2,63
62.93856263,2,63
63.34431211,2,63
62.65021218,2,63
62.81689254,2,63
63.00273785,2,63
62.56960986,2,63
62.56960986,2,63
62.71712526,2,63
63.12835044,2,63
62.5504449,2,63
63.12714579,2,63
62.53289528,2,63
63.06417522,2,63
62.66945927,2,63
63.00821355,2,63
63.46162902,2,63
62.62162902,2,63
62.90844627,2,63
62.69675565,2,63
63.11619439,2,63
62.99726215,2,63
62.78830938,2,63
62.51373032,2,63
62.58056126,2,63
63.41943874,2,63
63.20895277,2,63
62.80320329,2,63
62.82236824,2,63
62.78130048,2,63
63,2,63
63,2,63
63,2,63
63,2,63
63,2,63
63,2,63
63,2,63
63,2,63
63.19132101,2,63
63,2,63
63,2,63
63,2,63
63,2,63
63,2,63
63,2,63
63,2,63
63.41661875,2,63
63,2,63
63.34431211,2,63
63.0054757,2,63
63.36073922,2,63
63,2,63
62.89483915,2,63
63,2,63
62.6994935,2,63
62.63378508,2,63
62.93582478,3,63
62.51099247,3,63
62.75549624,3,63
63.11893224,3,63
63.15730322,3,63
62.67759069,3,63
62.79104723,3,63
63.45229295,3,63
63.04774812,3,63
63.01368925,3,63
62.76914442,3,63
62.69127995,3,63
63.1310883,3,63
62.55206023,3,63
63.04106776,3,63
62.54505133,3,63
63.2910883,3,63
63.31693361,3,63
63,3,63
63,3,63
63,3,63
63,3,63
63.35252567,3,63
62.57114305,3,63
63.03559206,3,63
63.43433265,3,63
63,3,63
62.78951403,3,63
62.64199863,4,63
63.14908966,4,63
62.88106776,4,63
63.21596167,4,63
63,4,63
63,4,63
63,4,63
62.77196441,4,63
63.0054757,4,63
63.29382615,4,63
62.68306639,4,63
63.33609856,4,63
63,4,63
62.92213552,5,63
62.91939767,5,63
63.33336071,5,63
62.93429158,5,63
63,5,63
63,5,63
63,5,63
62.89475702,5,63
62.72542094,6,63
62.68588638,6,63
62.62436687,6,63
63,6,63
63.35646817,7,63
63,7,63
63,7,63
63,7,63
63.40019165,8,63
63.02190281,8,63
63.296564,8,63
63.13535934,9,63
63.38932238,9,63
63,10,63
63,10,63
63.25823409,11,63
64.06570842,0,64
64.24454483,0,64
64.49722108,0,64
63.6994935,0,64
64.20227242,0,64
64.06417522,0,64
64,0,64
64.13382615,0,64
64.13382615,0,64
64.17763176,0,64
63.51646817,0,64
64.11466119,0,64
63.95619439,0,64
63.62830938,0,64
63.68032854,0,64
64.32236824,0,64
64,0,64
64,0,64
64,0,64
64.1475154,0,64
64.02464066,0,64
64.49995893,0,64
64,0,64
63.68036961,1,64
63.63809719,1,64
63.62992471,1,64
63.51368925,1,64
64.35530459,1,64
64.1310883,1,64
64.28553046,1,64
63.75271732,1,64
64.24180698,1,64
63.58329911,1,64
64.38376454,1,64
64.40180698,1,64
63.50817248,1,64
64.25267625,1,64
63.5394935,1,64
64.46444901,1,64
63.89475702,1,64
63.5449692,1,64
63.78403833,1,64
64.14631075,1,64
64.18036961,1,64
63.90913073,1,64
64.06417522,1,64
64.2663655,1,64
64.27739904,1,64
64.32240931,1,64
64.17763176,1,64
63.77462012,1,64
64.27457906,1,64
64.31017112,1,64
64.4386037,1,64
64.44399726,1,64
64.34970568,1,64
64,1,64
63.5861191,1,64
64,1,64
64,1,64
64,1,64
64,1,64
64,1,64
64,1,64
64,1,64
64,1,64
64,1,64
64.32232717,1,64
64,1,64
63.82780287,1,64
64.20227242,1,64
64,1,64
64,1,64
64,1,64
64.0164271,1,64
64,1,64
64,1,64
64,1,64
64,1,64
64.0109514,1,64
64.10250513,1,64
64.23359343,1,64
64,1,64
64,1,64
64,1,64
64.27739904,1,64
64,1,64
63.81021218,1,64
64.07786448,1,64
63.90570842,2,64
64,2,64
64.3509514,2,64
63.60524298,2,64
63.8415332,2,64
64.10524298,2,64
63.93034908,2,64
63.66663929,2,64
63.97535934,2,64
64.32788501,2,64
63.89201916,2,64
63.78017796,2,64
64.08060233,2,64
63.51151266,2,64
63.82390144,2,64
63.87986311,2,64
64.10918549,2,64
64.26097194,2,64
64.136564,2,64
63.76648871,2,64
64.36065708,2,64
64.15182752,2,64
63.99726215,2,64
64.12835044,2,64
63.95225188,2,64
64.26097194,2,64
64.02584531,2,64
64,2,64
64,2,64
64,2,64
64,2,64
64,2,64
64,2,64
64,2,64
64.0054757,2,64
64,2,64
64,2,64
64,2,64
64.49722108,2,64
64.09429158,2,64
63.97535934,2,64
64,2,64
64,2,64
64.29100616,2,64
64,2,64
64,2,64
64,2,64
63.62009582,3,64
64.26918549,3,64
63.53559206,3,64
63.79378508,3,64
64.12714579,3,64
64.24172485,3,64
64.31958932,3,64
64.31025325,3,64
64.35912389,3,64
64.02190281,3,64
63.82518823,3,64
64.09976728,3,64
63.57782341,3,64
64.49722108,3,64
64.11345654,3,64
63.73081451,3,64
63.71446954,3,64
64.18036961,3,64
64,3,64
64,3,64
64,3,64
64,3,64
64,3,64
64,3,64
63.91392197,3,64
64.08607803,3,64
63.82510609,3,64
64,3,64
64,3,64
63.96988364,3,64
64,3,64
64,3,64
64,3,64
64.45507187,4,64
64.17883641,4,64
64.23359343,4,64
64.43864476,4,64
63.75279945,4,64
64.4550308,4,64
64.08334018,4,64
64.18850103,4,64
64.30590007,4,64
63.81963039,4,64
64,4,64
64.37007529,4,64
64,4,64
64,4,64
64,4,64
64.03679671,4,64
63.5559206,4,64
64,4,64
63.61067762,4,64
64,4,64
64.1420397,4,64
64.16941821,4,64
64,4,64
64.11623546,5,64
64.38376454,5,64
63.65842574,5,64
63.7555373,5,64
63.91392197,5,64
63.51099247,5,64
64.22143737,5,64
63.89475702,5,64
64.22811773,5,64
63.99726215,5,64
64,5,64
64,5,64
64.08217659,6,64
64,6,64
64,6,64
63.63652293,6,64
63.98631075,6,64
64,7,64
64,7,64
64.24180698,7,64
64.41674196,9,64
63.51912389,9,64
63.93429158,10,64
64.29221081,10,64
65.13930185,0,65
65.03397673,0,65
65.39479808,0,65
65,0,65
64.97415469,0,65
64.81295003,0,65
65.48900753,0,65
64.87712526,0,65
64.69683778,0,65
65.44399726,0,65
64.77308693,0,65
65,0,65
65,0,65
65.16668036,0,65
64.86617385,0,65
64.50937714,0,65
65,0,65
65,0,65
65,0,65
64.7910883,1,65
64.65842574,1,65
64.50551677,1,65
64.93582478,1,65
64.78130048,1,65
64.96988364,1,65
64.66659822,1,65
65.17215606,1,65
65.35244353,1,65
64.73637235,1,65
64.99178645,1,65
64.93582478,1,65
64.92213552,1,65
65.12835044,1,65
64.94130048,1,65
64.71318275,1,65
65.02190281,1,65
65.36621492,1,65
65.10250513,1,65
64.68580424,1,65
65.48240931,1,65
64.96714579,1,65
64.81141684,1,65
65.42209446,1,65
65,1,65
65.10524298,1,65
64.92213552,1,65
64.79772758,1,65
65.06143737,1,65
65.35244353,1,65
65,1,65
65,1,65
65,1,65
65,1,65
65,1,65
65,1,65
65.44793977,1,65
65.39206023,1,65
64.94677618,1,65
64.76648871,1,65
64.91400411,1,65
65,1,65
65,1,65
65,1,65
65,1,65
65,1,65
65.26097194,1,65
65.17215606,1,65
65.46710472,1,65
64.6979603,1,65
64.5559206,1,65
64.54110883,1,65
64.69127995,1,65
65,1,65
65.36186174,1,65
65.36186174,1,65
65.05869952,1,65
65.47540041,1,65
65.15017112,1,65
65.10918549,1,65
65.46444901,2,65
65.33875428,2,65
64.61744011,2,65
65.238987,2,65
64.69530459,2,65
64.81689254,2,65
64.8415332,2,65
64.58338125,2,65
64.60528405,2,65
65.43578371,2,65
65.0054757,2,65
64.9835729,2,65
65,2,65
64.68580424,2,65
65.4138809,2,65
64.63926078,2,65
65,2,65
65,2,65
65,2,65
65.14896646,2,65
65.44793977,2,65
65.42483231,2,65
65,2,65
65,2,65
64.90724162,2,65
65.03953457,2,65
65.14469541,2,65
64.58064339,2,65
65.22695414,2,65
64.89201916,2,65
65.48087611,2,65
65.18858316,2,65
64.53289528,2,65
65,2,65
65.31572895,2,65
64.83331964,2,65
65,2,65
65.23085558,2,65
65.46042437,3,65
65.32788501,3,65
65.11893224,3,65
64.50269678,3,65
65.24720055,3,65
65.44793977,3,65
65.30477755,3,65
64.66116359,3,65
65.38811773,3,65
64.87712526,3,65
65.03953457,3,65
65.0109514,3,65
65.43304586,3,65
64.51912389,3,65
65,3,65
65,3,65
65,3,65
64.61744011,3,65
64.55326489,3,65
64.72807666,3,65
65,3,65
65,3,65
65.32240931,3,65
64.85804244,3,65
65.20887064,4,65
64.67759069,4,65
64.57782341,4,65
65.21708419,4,65
65.44125941,4,65
64.73081451,4,65
65.0109514,4,65
64.62839151,4,65
64.89475702,4,65
64.71986311,4,65
65.09702943,4,65
65.24454483,4,65
64.61897331,4,65
64.75271732,4,65
65.09702943,4,65
65,4,65
65,4,65
65,4,65
65,4,65
65,4,65
65.22811773,4,65
65.10250513,4,65
65,4,65
65,4,65
64.95071869,4,65
64.77192334,5,65
65.36347707,5,65
65,5,65
65.31145791,5,65
65.44673511,5,65
64.71052704,5,65
64.83058179,5,65
64.65021218,5,65
65.05596167,5,65
64.83331964,5,65
65.45341547,6,65
64.99726215,6,65
65.07392197,6,65
64.79772758,6,65
64.83331964,6,65
64.83605749,6,65
65.18588638,6,65
65,6,65
65.44399726,7,65
65.46440794,7,65
64.6924846,7,65
65,7,65
65,8,65
65,8,65
65,10,65
65,11,65
66.46718686,0,66
66.01916496,0,66
66.38803559,0,66
66,0,66
65.91392197,0,66
66.36887064,0,66
66.25823409,0,66
66.46710472,0,66
66.43151266,0,66
66.17763176,0,66
65.59980835,0,66
65.8579603,0,66
66,0,66
65.65568789,0,66
66,0,66
65.71869952,1,66
65.52194387,1,66
65.91002053,1,66
65.73355236,1,66
65.66945927,1,66
65.82784394,1,66
66.28565366,1,66
65.93429158,1,66
66.07512663,1,66
65.57508556,1,66
65.80208077,1,66
65.87559206,1,66
66.25549624,1,66
66.29229295,1,66
66.40566735,1,66
66,1,66
66.20501027,1,66
66.04654346,1,66
65.56695414,1,66
66.4138809,1,66
66.33062286,1,66
66.22264203,1,66
65.96320329,1,66
65.63112936,1,66
66.3129911,1,66
66.15568789,1,66
66.17481177,1,66
65.68314853,1,66
65.59425051,1,66
65.64481862,1,66
65.8579603,1,66
66.19671458,1,66
65.64199863,1,66
66,1,66
66,1,66
65.99178645,1,66
65.53123888,1,66
65.72969199,1,66
65.83879535,1,66
65.66551677,1,66
66.08334018,1,66
66,1,66
66.26209446,1,66
66,1,66
66,1,66
66,1,66
66,1,66
66,1,66
66,1,66
66,1,66
65.9835729,1,66
66.15572895,1,66
66.4659822,1,66
65.53281314,1,66
65.90844627,1,66
66.45768652,1,66
66.46718686,1,66
66.03011636,1,66
66,1,66
66,1,66
66,1,66
66,1,66
65.55865845,1,66
65.84974675,2,66
65.95071869,2,66
66.03285421,2,66
66.21322382,2,66
66.19945243,2,66
65.52041068,2,66
65.92213552,2,66
66.47137577,2,66
65.88807666,2,66
65.87438741,2,66
65.87986311,2,66
66.13809719,2,66
66.31137577,2,66
66.12440794,2,66
66.36186174,2,66
65.69675565,2,66
66.38529774,2,66
66.3919781,2,66
66.1475154,2,66
66.35244353,2,66
65.50543463,2,66
66.13374401,2,66
66,2,66
66,2,66
66,2,66
66,2,66
66,2,66
65.66116359,2,66
66,2,66
66,2,66
66,2,66
66.43578371,2,66
66.4440794,2,66
65.99178645,2,66
66.35912389,2,66
66.34696783,2,66
66.2663655,2,66
65.56413415,2,66
66.36741958,2,66
65.70770705,2,66
65.9440794,3,66
66.22956879,3,66
65.62444901,3,66
65.82937714,3,66
66.04928131,3,66
66.0164271,3,66
65.73081451,3,66
66.16668036,3,66
66.25823409,3,66
65.61889117,3,66
66.07238877,3,66
66.27192334,3,66
66,3,66
66.01920602,3,66
66.23351129,3,66
66.38529774,3,66
66.01368925,3,66
65.5613963,3,66
66,3,66
66,3,66
66,3,66
66,3,66
66,3,66
66.37623546,3,66
66,3,66
66,3,66
66,3,66
65.63104723,3,66
66.04380561,3,66
65.75271732,3,66
65.56687201,3,66
66.42209446,3,66
65.9890486,4,66
66.08607803,4,66
66.3974538,4,66
65.72533881,4,66
66,4,66
66,4,66
66.00821355,4,66
66,4,66
65.92761123,4,66
66.12005476,4,66
66.07786448,4,66
66.45067762,5,66
65.81697467,5,66
66.39359343,5,66
65.8881588,5,66
66.39906913,5,66
65.56301164,5,66
65.93034908,5,66
65.92213552,5,66
66.46436687,5,66
66,5,66
65.56960986,6,66
66.18858316,6,66
66.23624914,6,66
66,6,66
66,6,66
65.58877481,6,66
66,6,66
66,6,66
66,6,66
65.84161533,7,66
65.63535934,7,66
65.56574949,7,66
66,7,66
66,7,66
66,7,66
65.93316906,7,66
66,7,66
66,8,66
65.73355236,8,66
65.54932238,9,66
65.81141684,9,66
65.78009582,9,66
65.73637235,10,66
66,12,66
67.26910335,0,67
67.34157426,0,67
67.2895551,0,67
66.80594114,0,67
66.97141684,0,67
67,0,67
67,0,67
66.50817248,0,67
66.90297057,0,67
66.98083504,0,67
66.94951403,0,67
67.27731691,0,67
66.56695414,1,67
66.73081451,1,67
66.79104723,1,67
67.15718001,1,67
67.32506502,1,67
66.89475702,1,67
66.72542094,1,67
66.83058179,1,67
67.48079398,1,67
67.19405886,1,67
67.17215606,1,67
66.66945927,1,67
67.16120465,1,67
67.3184668,1,67
67.42483231,1,67
67.1243258,1,67
67,1,67
67,1,67
67,1,67
67,1,67
67,1,67
67.11192334,1,67
67.49995893,1,67
66.58603696,1,67
67,1,67
67,1,67
67,1,67
66.93043121,1,67
66.57234771,1,67
66.68854209,1,67
66.79652293,1,67
66.88654346,1,67
66.92761123,1,67
67,1,67
67.4386037,1,67
67.43800137,2,67
67.40019165,2,67
67.06691307,2,67
66.87438741,2,67
67.44673511,2,67
67.21322382,2,67
66.6490486,2,67
66.7500616,2,67
66.86190281,2,67
66.86737851,2,67
67.11071869,2,67
67.47813826,2,67
67.4138809,2,67
66.51638604,2,67
66.52314853,2,67
66.97141684,2,67
66.96440794,2,67
66.55052704,2,67
66.50491444,2,67
66.78951403,2,67
67.05596167,2,67
67.37281314,2,67
67,2,67
67,2,67
67,2,67
67.12835044,2,67
67,2,67
67,2,67
66.74176591,2,67
67.40027379,2,67
67.40574949,2,67
67.01368925,2,67
67.44134155,2,67
67.44134155,2,67
67,2,67
67,2,67
67,2,67
67,2,67
66.53015743,2,67
66.83331964,2,67
67.42757016,2,67
66.98083504,2,67
66.50817248,2,67
67.48635181,2,67
66.70505133,2,67
67.17763176,2,67
67,2,67
67.44798084,3,67
66.95772758,3,67
67.16120465,3,67
67.37289528,3,67
67.03011636,3,67
